id,gen,plan,cred1,cred1y2,cred1.2y3,cred1234,nac_lug,otros_univ,ocup_rel,sit_labNT,horas,sexto,edad,edad_t,Xfem,Xhijos,Xocup,XeduP,XeduM,XocuP,XocuM,tratamiento,inst,EDA,MC.EDA,carr04,carr11,carr12,carr14,fecing4,fecing11,fecing12,fecing14,fecingEDA,julio,EDAoMCEDA,Xnac_lug,Xhoras,XeduM_num,XeduP_num,Xedu_H,Xsexto,cred1_prop,cred1_2012,cred1y2_prop,cred1y2_2012,cred1.2y3_prop,cred1.2y3_2012,cred1234_prop,cred1234_2012
753,2014,3. Plan 12   ,50,120,190,190,Montevideo,Si posee,No corresponde,Busca trabajo por primera vez,No corresponde,Montevideo Publica,19,t17.19,0,0,0,3,2,Dirección,Asalariado,1,79,0,0,0,1,1,0,NA,17/02/2014,17/02/2014,NA,NA,0,0,Montevideo,No trabaja,2,3,3,Montevideo Publica,0.555555556,50,0.666666667,120,0.703703704,190,0.527777778,190
754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
755,2014,3. Plan 12   ,10,60,90,90,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Montevideo Privada,18,t17.19,1,0,0,1,2,Asalariado,Asalariado,1,23,0,0,0,1,1,0,NA,11/2/2014,11/2/2014,NA,NA,0,0,Montevideo,No trabaja,2,1,2,Montevideo Privada,0.111111111,10,0.333333333,60,0.333333333,90,0.25,90
756,2013,3. Plan 12   ,90,180,230,300,Otros,No posee,No está relacionada,No corresponde,Trabaja menos de 10 hrs semanales,Montevideo Privada,19,t17.19,1,0,1,3,3,Dirección,Asalariado,1,201,0,0,0,0,1,0,NA,NA,5/2/2013,NA,NA,0,0,NA,Trabaja menos de 30 horas,3,3,3,Montevideo Privada,1,90,1,180,0.851851852,230,0.833333333,300
757,2015,3. Plan 12   ,20,50,50,50,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Montevideo Privada,18,t17.19,1,0,0,3,2,Asalariado,Asalariado,1,403,0,1,0,1,1,0,NA,13/02/2015,13/02/2015,NA,NA,0,1,Montevideo,No trabaja,2,3,3,Montevideo Privada,0.222222222,20,0.277777778,50,0.185185185,50,0.138888889,50
758,2015,3. Plan 12   ,20,50,50,50,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Montevideo Publica,18,t17.19,1,0,0,1,3,Asalariado,Asalariado,1,83,0,0,0,0,1,0,NA,NA,9/2/2015,NA,NA,0,0,Montevideo,No trabaja,3,1,3,Montevideo Publica,0.222222222,20,0.277777778,50,0.185185185,50,0.138888889,50
759,2015,3. Plan 12   ,0,0,0,0,Salto,No posee,No corresponde,Busca trabajo por primera vez,No corresponde,Interior Privada,18,t17.19,0,0,0,1,1,Asalariado,Asalariado,1,411,0,1,0,0,1,0,NA,NA,24/02/2015,NA,NA,0,1,Interior,No trabaja,1,1,1,Interior Privada,0,0,0,0,0,0,0,0
760,2015,3. Plan 12   ,70,90,90,90,Montevideo,No posee,Está poco relacionada,No corresponde,Trabaja de 21 a 30 hrs semanales,Montevideo Privada,18,t17.19,0,0,1,1,2,Asalariado,Asalariado,1,60,0,1,0,0,1,0,NA,NA,11/2/2015,NA,NA,0,1,Montevideo,Trabaja menos de 30 horas,2,1,2,Montevideo Privada,0.777777778,70,0.5,90,0.333333333,90,0.25,90
761,2015,3. Plan 12   ,90,190,190,190,Montevideo,No posee,No corresponde,Trabajó y no busca trabajo,No corresponde,Montevideo Privada,18,t17.19,0,0,0,3,3,Dirección,Asalariado,1,318,0,1,0,1,1,0,NA,27/02/2015,26/11/2015,NA,NA,0,1,Montevideo,No trabaja,3,3,3,Montevideo Privada,1,90,105.555.555.555.556,190,0.703703704,190,0.527777778,190
762,2014,3. Plan 12   ,60,100,130,130,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Montevideo Privada,18,t17.19,1,0,0,1,2,Asalariado,Asalariado,1,25,0,0,0,0,1,0,NA,NA,10/2/2014,NA,NA,0,0,Montevideo,No trabaja,2,1,2,Montevideo Privada,0.666666667,60,0.555555556,100,0.481481481,130,0.361111111,130
763,2013,3. Plan 12   ,30,30,30,30,Rivera,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Interior Publica,20,t20.22,0,0,0,2,2,Cuenta propia,Cuenta propia,1,152,0,0,0,0,1,0,NA,NA,5/3/2013,NA,NA,0,0,Interior,No trabaja,2,2,2,Interior Publica,0.333333333,30,0.166666667,30,0.111111111,30,0.083333333,30
764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
766,2013,3. Plan 12   ,70,120,180,210,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Montevideo Privada,18,t17.19,1,0,0,3,3,Dirección,Dirección,1,15,0,0,0,1,1,0,NA,8/2/2013,8/2/2013,NA,NA,0,0,Montevideo,No trabaja,3,3,3,Montevideo Privada,0.777777778,70,0.666666667,120,0.666666667,180,0.583333333,210
767,2013,3. Plan 12   ,60,110,140,140,Montevideo,No posee,No corresponde,Busca trabajo por primera vez,No corresponde,Montevideo Publica,20,t20.22,0,0,0,3,3,Asalariado,Asalariado,1,62,0,0,0,0,1,0,NA,NA,7/2/2013,NA,NA,0,0,Montevideo,No trabaja,3,3,3,Montevideo Publica,0.666666667,60,0.611111111,110,0.518518519,140,0.388888889,140
768,2012,3. Plan 12   ,80,90,120,120,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Interior Publica,18,t17.19,1,0,0,3,3,Asalariado,Asalariado,1,176,0,0,0,1,1,0,NA,8/2/2012,8/2/2012,NA,NA,0,0,Montevideo,No trabaja,3,3,3,Interior Publica,0.888888889,80,0.5,90,0.444444444,120,0.333333333,120
769,2013,3. Plan 12   ,70,140,210,210,Montevideo,No posee,No corresponde,Busca trabajo por primera vez,No corresponde,Montevideo Publica,18,t17.19,0,0,0,3,3,Asalariado,Asalariado,1,51,0,0,0,0,1,0,NA,NA,21/02/2013,NA,NA,0,0,Montevideo,No trabaja,3,3,3,Montevideo Publica,0.777777778,70,0.777777778,140,0.777777778,210,0.583333333,210
770,2014,3. Plan 12   ,80,100,190,190,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Interior Publica,18,t17.19,1,0,0,2,3,Asalariado,Asalariado,1,157,1,1,0,1,1,0,NA,14/02/2014,14/02/2014,NA,10/7/2015,0,1,Montevideo,No trabaja,3,2,3,Interior Publica,0.888888889,80,0.555555556,100,0.703703704,190,0.527777778,190
771,2015,3. Plan 12   ,20,20,20,20,Soriano,No posee,No corresponde,Trabajó y no busca trabajo,No corresponde,Interior Publica,20,t20.22,1,0,0,NA,3,Asalariado,Asalariado,1,144,0,1,0,0,1,0,NA,NA,2/3/2015,NA,NA,0,1,Interior,No trabaja,3,NA,3,Interior Publica,0.222222222,20,0.111111111,20,0.074074074,20,0.055555556,20
772,2013,3. Plan 12   ,70,150,210,250,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Montevideo Privada,18,t17.19,1,0,0,1,1,Cuenta propia,Asalariado,1,205,0,0,0,0,1,1,NA,NA,6/2/2013,16/10/2015,NA,0,0,Montevideo,No trabaja,1,1,1,Montevideo Privada,0.777777778,70,0.833333333,150,0.777777778,210,0.694444444,250
773,2012,3. Plan 12   ,70,160,200,260,Montevideo,No posee,NA,No corresponde,Trabaja menos de 10 hrs semanales,Montevideo Publica,18,t17.19,0,0,1,2,2,Dirección,Asalariado,1,83,0,0,0,0,1,0,NA,NA,10/2/2012,NA,NA,0,0,Montevideo,Trabaja menos de 30 horas,2,2,2,Montevideo Publica,0.777777778,70,0.888888889,160,0.740740741,200,0.722222222,260
774,2015,3. Plan 12   ,50,90,90,90,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Montevideo Privada,18,t17.19,0,0,0,3,3,Asalariado,Asalariado,1,43,0,0,0,0,1,1,NA,NA,20/02/2015,20/02/2015,NA,0,0,Montevideo,No trabaja,3,3,3,Montevideo Privada,0.555555556,50,0.5,90,0.333333333,90,0.25,90
775,2014,3. Plan 12   ,80,160,210,210,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Montevideo Privada,18,t17.19,1,0,0,3,3,Asalariado,Asalariado,1,20,0,0,0,1,1,0,NA,7/3/2014,7/3/2014,NA,NA,0,0,Montevideo,No trabaja,3,3,3,Montevideo Privada,0.888888889,80,0.888888889,160,0.777777778,210,0.583333333,210
776,2015,3. Plan 12   ,30,70,70,70,Montevideo,No posee,No corresponde,Trabajó y busca trabajo,No corresponde,Montevideo Privada,18,t17.19,1,0,0,3,3,Asalariado,Asalariado,1,50,0,1,0,0,1,0,NA,NA,20/02/2015,NA,NA,0,1,Montevideo,No trabaja,3,3,3,Montevideo Privada,0.333333333,30,0.388888889,70,0.259259259,70,0.194444444,70
777,2012,3. Plan 12   ,70,100,180,235,Montevideo,No posee,NA,No corresponde,Trabaja menos de 10 hrs semanales,Montevideo Privada,20,t20.22,1,0,1,1,2,Asalariado,Asalariado,1,22,0,0,0,1,1,1,NA,10/2/2012,10/2/2012,10/2/2012,NA,0,0,Montevideo,Trabaja menos de 30 horas,2,1,2,Montevideo Privada,0.777777778,70,0.555555556,100,0.666666667,180,0.652777778,235
778,2015,3. Plan 12   ,60,130,130,130,Montevideo,No posee,No corresponde,Trabajó y busca trabajo,No corresponde,Montevideo Privada,18,t17.19,0,0,0,1,3,Asalariado,Dirección,1,49,0,0,0,0,1,0,NA,NA,11/2/2015,NA,NA,0,0,Montevideo,No trabaja,3,1,3,Montevideo Privada,0.666666667,60,0.722222222,130,0.481481481,130,0.361111111,130
779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
783,2015,3. Plan 12   ,40,40,40,40,Montevideo,No posee,No está relacionada,No corresponde,Trabaja de 10 a 20 hrs semanales,Interior Privada,20,t20.22,0,0,1,1,1,Asalariado,Asalariado,1,339,0,0,0,1,1,0,NA,24/02/2015,24/02/2015,NA,NA,0,0,Montevideo,Trabaja menos de 30 horas,1,1,1,Interior Privada,0.444444444,40,0.222222222,40,0.148148148,40,0.111111111,40
784,2015,3. Plan 12   ,0,0,0,0,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Montevideo Privada,19,t17.19,0,0,0,2,3,Dirección,Asalariado,1,381,0,1,0,0,1,0,NA,NA,27/02/2015,NA,NA,0,1,Montevideo,No trabaja,3,2,3,Montevideo Privada,0,0,0,0,0,0,0,0
785,2013,3. Plan 12   ,90,160,250,320,Cerro Largo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Interior Publica,18,t17.19,0,0,0,1,2,Cuenta propia,Asalariado,1,150,0,0,0,1,1,0,NA,7/2/2013,7/2/2013,NA,NA,0,0,Interior,No trabaja,2,1,2,Interior Publica,1,90,0.888888889,160,0.925925926,250,0.888888889,320
786,2012,3. Plan 12   ,90,180,280,340,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Interior Publica,18,t17.19,0,0,0,1,1,Asalariado,No trabaja,1,144,0,0,0,0,1,0,NA,NA,14/02/2012,NA,NA,0,0,Montevideo,No trabaja,1,1,1,Interior Publica,1,90,1,180,103.703.703.703.704,280,0.944444444,340
787,2015,3. Plan 12   ,30,60,60,60,Montevideo,No posee,No corresponde,Trabajó y no busca trabajo,No corresponde,Interior Publica,18,t17.19,0,0,0,2,2,Asalariado,Asalariado,1,110,0,0,0,0,1,0,NA,NA,27/02/2015,NA,NA,0,0,Montevideo,No trabaja,2,2,2,Interior Publica,0.333333333,30,0.333333333,60,0.222222222,60,0.166666667,60
788,2015,3. Plan 12   ,55,65,65,65,Cerro Largo,No posee,No corresponde,Trabajó y no busca trabajo,No corresponde,Interior Publica,18,t17.19,0,0,0,3,3,Asalariado,Asalariado,1,99,0,1,0,1,1,0,NA,20/02/2015,20/02/2015,NA,NA,0,1,Interior,No trabaja,3,3,3,Interior Publica,0.611111111,55,0.361111111,65,0.240740741,65,0.180555556,65
789,2012,3. Plan 12   ,0,0,0,0,Montevideo,Si posee,No está relacionada,No corresponde,Trabaja más de 40 hrs semanales,Montevideo Publica,20,t20.22,0,0,1,1,3,Cuenta propia,Cuenta propia,1,194,0,1,0,1,1,0,NA,10/2/2012,10/2/2012,NA,NA,0,1,Montevideo,Trabaja mas de 30 horas,3,1,3,Montevideo Publica,0,0,0,0,0,0,0,0
790,2015,3. Plan 12   ,50,100,100,100,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Montevideo Privada,18,t17.19,0,0,0,3,3,Asalariado,Asalariado,1,356,0,0,0,0,1,0,NA,NA,2/3/2015,NA,NA,0,0,Montevideo,No trabaja,3,3,3,Montevideo Privada,0.555555556,50,0.555555556,100,0.37037037,100,0.277777778,100
791,2013,3. Plan 12   ,90,150,230,310,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Montevideo Privada,18,t17.19,0,0,0,2,3,Cuenta propia,Asalariado,1,16,0,0,0,0,1,0,NA,NA,4/3/2013,NA,NA,0,0,Montevideo,No trabaja,3,2,3,Montevideo Privada,1,90,0.833333333,150,0.851851852,230,0.861111111,310
792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
793,2015,3. Plan 12   ,10,10,10,10,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Montevideo Publica,18,t17.19,1,0,0,3,3,Asalariado,Asalariado,1,83,0,0,0,0,1,0,NA,NA,10/2/2015,NA,NA,0,0,Montevideo,No trabaja,3,3,3,Montevideo Publica,0.111111111,10,0.055555556,10,0.037037037,10,0.027777778,10
794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
795,2013,3. Plan 12   ,70,150,180,210,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Montevideo Publica,19,t17.19,0,0,0,1,3,No trabaja,Asalariado,1,63,0,0,0,0,1,1,NA,NA,7/2/2013,5/2/2016,NA,0,0,Montevideo,No trabaja,3,1,3,Montevideo Publica,0.777777778,70,0.833333333,150,0.666666667,180,0.583333333,210
796,2013,3. Plan 12   ,10,20,50,50,Montevideo,No posee,No corresponde,Busca trabajo por primera vez,No corresponde,Montevideo Privada,19,t17.19,0,0,0,3,1,Asalariado,No trabaja,1,18,0,0,0,1,1,0,NA,21/02/2013,21/02/2013,NA,NA,0,0,Montevideo,No trabaja,1,3,3,Montevideo Privada,0.111111111,10,0.111111111,20,0.185185185,50,0.138888889,50
797,2013,3. Plan 12   ,10,40,60,70,Montevideo,No posee,Está parcialmente relacionada,No corresponde,Trabaja de 21 a 30 hrs semanales,Montevideo Publica,22,t20.22,1,0,1,2,3,Sin dato,Sin dato,1,193,0,0,0,1,1,0,NA,6/2/2013,6/2/2013,NA,NA,0,0,Montevideo,Trabaja menos de 30 horas,3,2,3,Montevideo Publica,0.111111111,10,0.222222222,40,0.222222222,60,0.194444444,70
798,2014,3. Plan 12   ,90,170,270,270,Montevideo,No posee,No corresponde,Trabajó y no busca trabajo,No corresponde,Montevideo Privada,18,t17.19,1,0,0,2,1,Asalariado,Asalariado,1,204,0,0,0,0,1,0,NA,NA,17/02/2014,NA,NA,0,0,Montevideo,No trabaja,1,2,2,Montevideo Privada,1,90,0.944444444,170,1,270,0.75,270
799,2015,3. Plan 12   ,0,0,0,0,Montevideo,No posee,No corresponde,Busca trabajo por primera vez,No corresponde,Montevideo Privada,18,t17.19,0,0,0,1,2,Asalariado,Asalariado,1,21,0,1,0,0,1,0,NA,NA,10/2/2015,NA,NA,0,1,Montevideo,No trabaja,2,1,2,Montevideo Privada,0,0,0,0,0,0,0,0
800,2015,3. Plan 12   ,90,190,190,190,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Montevideo Privada,18,t17.19,1,0,0,3,3,Dirección,Dirección,1,381,0,0,0,0,1,0,NA,NA,11/2/2015,NA,NA,0,0,Montevideo,No trabaja,3,3,3,Montevideo Privada,1,90,105.555.555.555.556,190,0.703703704,190,0.527777778,190
801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
802,2012,3. Plan 12   ,10,40,40,50,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Interior Publica,19,t17.19,0,0,0,1,2,Asalariado,Asalariado,1,168,0,0,0,1,1,0,NA,6/3/2012,6/3/2012,NA,NA,0,0,Montevideo,No trabaja,2,1,2,Interior Publica,0.111111111,10,0.222222222,40,0.148148148,40,0.138888889,50
803,2013,3. Plan 12   ,40,40,40,40,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Montevideo Publica,18,t17.19,1,0,0,1,1,Asalariado,Asalariado,1,64,0,0,0,1,1,0,NA,21/02/2013,21/02/2013,NA,NA,0,0,Montevideo,No trabaja,1,1,1,Montevideo Publica,0.444444444,40,0.222222222,40,0.148148148,40,0.111111111,40
804,2012,3. Plan 12   ,70,120,160,200,Soriano,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Interior Publica,18,t17.19,0,0,0,1,1,Asalariado,Asalariado,1,180,0,0,0,1,1,0,NA,9/2/2012,9/2/2012,NA,NA,0,0,Interior,No trabaja,1,1,1,Interior Publica,0.777777778,70,0.666666667,120,0.592592593,160,0.555555556,200
805,2015,3. Plan 12   ,0,0,0,0,Montevideo,No posee,No corresponde,Trabajó y busca trabajo,No corresponde,Montevideo Publica,18,t17.19,0,0,0,2,2,Asalariado,Asalariado,1,194,0,1,0,0,1,0,NA,NA,5/3/2015,NA,NA,0,1,Montevideo,No trabaja,2,2,2,Montevideo Publica,0,0,0,0,0,0,0,0
806,2015,3. Plan 12   ,5,5,5,5,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Interior Publica,18,t17.19,1,0,0,1,1,Asalariado,Asalariado,1,129,0,1,0,0,1,0,NA,NA,23/02/2015,NA,NA,0,1,Montevideo,No trabaja,1,1,1,Interior Publica,0.055555556,5,0.027777778,5,0.018518519,5,0.013888889,5
807,2014,3. Plan 12   ,0,0,0,0,TacuarembÃ³,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Interior Publica,19,t17.19,0,0,0,3,1,Asalariado,Asalariado,1,182,0,0,0,1,1,0,NA,7/3/2014,7/3/2014,NA,NA,0,0,Interior,No trabaja,1,3,3,Interior Publica,0,0,0,0,0,0,0,0
808,2015,3. Plan 12   ,70,80,80,80,San José,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Interior Privada,18,t17.19,0,0,0,1,1,Asalariado,Asalariado,1,230,0,0,0,1,1,0,NA,9/2/2015,9/2/2015,NA,NA,0,0,Interior,No trabaja,1,1,1,Interior Privada,0.777777778,70,0.444444444,80,0.296296296,80,0.222222222,80
809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
811,2014,3. Plan 12   ,0,60,120,120,Montevideo,No posee,No corresponde,Trabajó y no busca trabajo,No corresponde,Montevideo Privada,18,t17.19,0,0,0,2,2,Dirección,Asalariado,1,312,0,0,0,0,1,0,NA,NA,10/2/2014,NA,NA,0,0,Montevideo,No trabaja,2,2,2,Montevideo Privada,0,0,0.333333333,60,0.444444444,120,0.333333333,120
812,2014,3. Plan 12   ,0,0,0,0,Canelones,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Montevideo Publica,20,t20.22,1,0,0,1,1,Asalariado,Asalariado,1,77,0,1,0,0,1,0,NA,NA,20/02/2014,NA,NA,0,1,Interior,No trabaja,1,1,1,Montevideo Publica,0,0,0,0,0,0,0,0
813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
815,2013,3. Plan 12   ,20,20,20,20,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Montevideo Publica,18,t17.19,1,0,0,1,2,No trabaja,Asalariado,1,79,0,0,0,0,1,0,NA,NA,6/2/2013,NA,NA,0,0,Montevideo,No trabaja,2,1,2,Montevideo Publica,0.222222222,20,0.111111111,20,0.074074074,20,0.055555556,20
816,2012,3. Plan 12   ,80,90,160,160,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Montevideo Privada,18,t17.19,0,0,0,1,2,Asalariado,Asalariado,1,13,0,0,0,1,1,0,NA,16/02/2012,16/02/2012,NA,NA,0,0,Montevideo,No trabaja,2,1,2,Montevideo Privada,0.888888889,80,0.5,90,0.592592593,160,0.444444444,160
817,2012,3. Plan 12   ,30,60,80,80,Montevideo,No posee,No corresponde,Trabajó y busca trabajo,No corresponde,Interior Publica,18,t17.19,1,0,0,1,1,Asalariado,Asalariado,1,124,0,0,0,0,1,0,NA,NA,6/3/2012,NA,NA,0,0,Montevideo,No trabaja,1,1,1,Interior Publica,0.333333333,30,0.333333333,60,0.296296296,80,0.222222222,80
818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
819,2012,3. Plan 12   ,70,130,190,240,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Interior Publica,18,t17.19,0,0,0,1,1,Asalariado,Asalariado,1,134,0,0,0,0,1,0,NA,NA,8/2/2012,NA,NA,0,0,Montevideo,No trabaja,1,1,1,Interior Publica,0.777777778,70,0.722222222,130,0.703703704,190,0.666666667,240
820,2015,3. Plan 12   ,10,40,40,40,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Interior Publica,18,t17.19,1,0,0,3,3,Asalariado,Asalariado,1,110,0,0,0,0,1,1,NA,NA,23/02/2015,23/02/2015,NA,0,0,Montevideo,No trabaja,3,3,3,Interior Publica,0.111111111,10,0.222222222,40,0.148148148,40,0.111111111,40
821,2015,3. Plan 12   ,50,60,60,60,Montevideo,No posee,No corresponde,Trabajó y busca trabajo,No corresponde,Montevideo Publica,24,t23.26,0,0,0,1,1,Asalariado,Asalariado,1,62,0,0,0,0,1,0,NA,NA,9/2/2015,NA,NA,0,0,Montevideo,No trabaja,1,1,1,Montevideo Publica,0.555555556,50,0.333333333,60,0.222222222,60,0.166666667,60
822,2014,3. Plan 12   ,10,10,10,10,Montevideo,No posee,No corresponde,Trabajó y no busca trabajo,No corresponde,Montevideo Privada,19,t17.19,0,0,0,1,1,Asalariado,Asalariado,1,302,0,0,0,1,1,0,NA,19/02/2014,19/02/2014,NA,NA,0,0,Montevideo,No trabaja,1,1,1,Montevideo Privada,0.111111111,10,0.055555556,10,0.037037037,10,0.027777778,10
823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
824,2014,3. Plan 12   ,90,190,285,285,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Interior Publica,18,t17.19,1,0,0,1,2,Asalariado,Asalariado,1,191,0,0,0,1,1,0,NA,13/02/2014,13/02/2014,NA,NA,0,0,Montevideo,No trabaja,2,1,2,Interior Publica,1,90,105.555.555.555.556,190,105.555.555.555.556,285,0.791666667,285
825,2015,3. Plan 12   ,30,30,30,30,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Interior Publica,18,t17.19,1,0,0,2,3,Asalariado,Asalariado,1,113,0,0,0,0,1,0,NA,NA,13/02/2015,NA,NA,0,0,Montevideo,No trabaja,3,2,3,Interior Publica,0.333333333,30,0.166666667,30,0.111111111,30,0.083333333,30
826,2013,3. Plan 12   ,40,70,90,120,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Montevideo Privada,18,t17.19,1,0,0,3,3,Asalariado,Asalariado,1,52,0,0,0,0,1,0,NA,NA,4/2/2013,NA,NA,0,0,Montevideo,No trabaja,3,3,3,Montevideo Privada,0.444444444,40,0.388888889,70,0.333333333,90,0.333333333,120
